,Unnamed: 0,track_id,artists,album_name_x,track_name_x,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,id,artist_pop,artist_name,artist_uri,track_name_y,album_uri,album_name_y,image_uri,track_pop,genres
6836,5393,0DHOIbYfrjzlhF6IFEH08c,Kato,Anime & Chill 2,The World (Death Note),46,83999,False,0.645,0.406,11,-11.286,0,0.0381,0.882,0.899,0.0887,0.226,120.006,4,anime,0DHOIbYfrjzlhF6IFEH08c,60,Kato,spotify:artist:3yTNaLgtCufxUYDsWa5MpA,The World (Death Note),spotify:album:11WY1g7box6320eMbKkmjK,Anime & Chill 2,https://i.scdn.co/image/ab67616d0000b27343958cb4e3312df3b1cbaeaf,41,anime_lo-fi
6837,5394,4eJSQMMHl6FXBLvunWipVI,Megumi Hayashibara,集結の園へ,集結の園へ,38,303253,False,0.527,0.935,11,-4.118,0,0.167,0.0293,3.7e-06,0.0908,0.417,140.004,4,anime,4eJSQMMHl6FXBLvunWipVI,41,Megumi Hayashibara,spotify:artist:53e5Lp1qdqsYgfGL9YuW5p,集結の園へ,spotify:album:2eOcojyUAnHP7sZg46ypQw,集結の園へ,https://i.scdn.co/image/ab67616d0000b273fa5a103644bad7b68b3970c7,39,anime
6838,5395,3JXsIGWUG94RE2lMhu2OlE,conscience,Everything's Alright,Everything's Alright,59,203428,True,0.863,0.611,7,-9.613,1,0.158,0.00347,0.000159,0.0865,0.0518,104.959,4,anime,3JXsIGWUG94RE2lMhu2OlE,50,conscience,spotify:artist:4SDZGbRR9IjhHG5i3cZEQC,Everything's Alright,spotify:album:08tXtO0GDzlZsvcLwSL7LT,Everything's Alright,https://i.scdn.co/image/ab67616d0000b2735791a6798728c09c9ac22299,53,unknown
6839,94599,3JXsIGWUG94RE2lMhu2OlE,conscience,Everything's Alright,Everything's Alright,59,203428,True,0.863,0.611,7,-9.613,1,0.158,0.00347,0.000159,0.0865,0.0518,104.959,4,sad,3JXsIGWUG94RE2lMhu2OlE,50,conscience,spotify:artist:4SDZGbRR9IjhHG5i3cZEQC,Everything's Alright,spotify:album:08tXtO0GDzlZsvcLwSL7LT,Everything's Alright,https://i.scdn.co/image/ab67616d0000b2735791a6798728c09c9ac22299,53,unknown
6840,5396,50gGbwyhgqBWs3azE7ZWkm,Zarcort,Resident Evil Rap,Resident Evil Rap,39,249469,False,0.811,0.808,4,-7.112,0,0.3,0.31,0.0,0.632,0.838,92.011,4,anime,50gGbwyhgqBWs3azE7ZWkm,51,Zarcort,spotify:artist:3ljuRRLVJKgXJKO0xNqzi6,Resident Evil Rap,spotify:album:6f2zYmM28EJukWAGOvW0JB,Resident Evil Rap,https://i.scdn.co/image/ab67616d0000b2734fa370786cfe0b8e185fa47d,0,latin_viral_rap rap_anime
6841,5397,3y7rAWPbsbUpjbqGFxIAww,MegaR;Kballero Rap,Adán vs Zeus Rap,Adán vs Zeus Rap,39,226359,False,0.63,0.855,9,-7.225,0,0.209,0.195,0.0,0.425,0.409,85.995,4,anime,3y7rAWPbsbUpjbqGFxIAww,42,MegaR,spotify:artist:5U4BJPDAfeUWRh5BRkAWo1,Adán vs Zeus Rap,spotify:album:1UqUXgZUv0Sqd6pBrbG549,Adán vs Zeus Rap,https://i.scdn.co/image/ab67616d0000b2731ae0dbb94a023d01554416eb,37,latin_viral_rap rap_anime
6842,5398,5IS7RD9LIEracUSlTZvHQy,Macaroni Empitsu,たましいの居場所 - EP,たましいの居場所,40,201535,False,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,anime,5IS7RD9LIEracUSlTZvHQy,63,Macaroni Empitsu,spotify:artist:1t17z3vfuc82cxSDMrvryJ,たましいの居場所,spotify:album:2MAgPb32MApqNe0zTIu6s5,たましいの居場所 - EP,https://i.scdn.co/image/ab67616d0000b27354810d78d148e55f8b70e79d,28,anime j-pop japanese_alternative_rock japanese_teen_pop
6843,62443,5IS7RD9LIEracUSlTZvHQy,Macaroni Empitsu,たましいの居場所 - EP,たましいの居場所,40,201535,False,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,j-pop,5IS7RD9LIEracUSlTZvHQy,63,Macaroni Empitsu,spotify:artist:1t17z3vfuc82cxSDMrvryJ,たましいの居場所,spotify:album:2MAgPb32MApqNe0zTIu6s5,たましいの居場所 - EP,https://i.scdn.co/image/ab67616d0000b27354810d78d148e55f8b70e79d,28,anime j-pop japanese_alternative_rock japanese_teen_pop
6844,63183,5IS7RD9LIEracUSlTZvHQy,Macaroni Empitsu,たましいの居場所 - EP,たましいの居場所,40,201535,False,0.643,0.827,0,-4.531,1,0.0357,0.223,0.0,0.0848,0.731,103.434,4,j-rock,5IS7RD9LIEracUSlTZvHQy,63,Macaroni Empitsu,spotify:artist:1t17z3vfuc82cxSDMrvryJ,たましいの居場所,spotify:album:2MAgPb32MApqNe0zTIu6s5,たましいの居場所 - EP,https://i.scdn.co/image/ab67616d0000b27354810d78d148e55f8b70e79d,28,anime j-pop japanese_alternative_rock japanese_teen_pop
6845,5399,54AO9GGZqCT2d2fgit73BU,Ejsu Multimedia;Fallo;Karu,Amor Vil,Amor Vil,38,200754,False,0.587,0.665,6,-7.439,0,0.406,0.165,1e-05,0.106,0.628,179.905,4,anime,54AO9GGZqCT2d2fgit73BU,29,Ejsu Multimedia,spotify:artist:5vsdpp7oTYwaawHCk7kRPX,Amor Vil,spotify:album:6Xk9qanBgVKomDCM699VoA,Amor Vil,https://i.scdn.co/image/ab67616d0000b273e515f3360da5c93544602ba7,39,rap_anime
6846,5400,4PreGXITi6FzQOxhUxwuWV,Yasuharu Takanashi,NARUTO-ナルト- 疾風伝 オリジナル・サウンドトラック,帰郷,44,110480,False,0.22,0.17,0,-13.487,1,0.0343,0.799,0.792,0.0792,0.0822,127.264,4,anime,4PreGXITi6FzQOxhUxwuWV,56,Yasuharu Takanashi,spotify:artist:64mecceQewFCKwCK6JBW0o,帰郷,spotify:album:4f5CITLlnnTPE49n5Bd0zN,NARUTO-ナルト- 疾風伝　オリジナル・サウンドトラック,https://i.scdn.co/image/ab67616d0000b273d911e43123678e12f4eb2823,44,anime anime_score japanese_celtic
6847,5401,0dUOr3rkkH19T12jRCxjUh,PianoDeuss,Hokage Funeral (Naruto Original Soundtrack),Hokage Funeral (Naruto Original Soundtrack),40,150674,False,0.306,0.0653,9,-20.226,0,0.0354,0.965,0.93,0.124,0.109,65.195,4,anime,0dUOr3rkkH19T12jRCxjUh,41,PianoDeuss,spotify:artist:3PAedjyX7ckOhAdlhW5BmG,Hokage Funeral (Naruto Original Soundtrack),spotify:album:0tDVf3Lk68nDp8yY7Un5Gc,Hokage Funeral (Naruto Original Soundtrack),https://i.scdn.co/image/ab67616d0000b2739a8a60c28254fc394cf46e4a,34,anime_piano
6848,79251,0dUOr3rkkH19T12jRCxjUh,PianoDeuss,Hokage Funeral (Naruto Original Soundtrack),Hokage Funeral (Naruto Original Soundtrack),40,150674,False,0.306,0.0653,9,-20.226,0,0.0354,0.965,0.93,0.124,0.109,65.195,4,piano,0dUOr3rkkH19T12jRCxjUh,41,PianoDeuss,spotify:artist:3PAedjyX7ckOhAdlhW5BmG,Hokage Funeral (Naruto Original Soundtrack),spotify:album:0tDVf3Lk68nDp8yY7Un5Gc,Hokage Funeral (Naruto Original Soundtrack),https://i.scdn.co/image/ab67616d0000b2739a8a60c28254fc394cf46e4a,34,anime_piano
6849,5402,3SesM3TeiD6GdlMMKHFr2K,Fery,Man Of The World (Obito's Fate),Man Of The World (Obito's Fate),36,204000,False,0.594,0.419,0,-8.066,0,0.0255,0.0776,0.219,0.249,0.112,100.008,4,anime,3SesM3TeiD6GdlMMKHFr2K,0,Fery,spotify:artist:6qp3DqptxGnT0LAjM71V8B,Man Of The World (Obito's Fate),spotify:album:6SV9jnfDMZJnpaupB7yKRX,Man Of The World (Obito's Fate),https://i.scdn.co/image/ab67616d0000b273c30c8bc7ef0d856ad8375298,0,anime_lo-fi
6850,5403,4SupI9OXg3hwrymR85hkhL,TK from Ling tosite sigure,Signal,Signal,49,319800,False,0.433,0.91,2,-2.547,0,0.0643,0.00173,2.99e-05,0.122,0.303,83.408,4,anime,4SupI9OXg3hwrymR85hkhL,55,TK from Ling tosite sigure,spotify:artist:3B9O5mYYw89fFXkwKh7jCS,Signal,spotify:album:5AcQnkQtPYbRCgVUNIccoJ,Signal,https://i.scdn.co/image/ab67616d0000b273a58dce1e5e96cbf1c733ae69,46,j-poprock j-rock
6851,62606,4SupI9OXg3hwrymR85hkhL,TK from Ling tosite sigure,Signal,Signal,49,319800,False,0.433,0.91,2,-2.547,0,0.0643,0.00173,2.99e-05,0.122,0.303,83.408,4,j-pop,4SupI9OXg3hwrymR85hkhL,55,TK from Ling tosite sigure,spotify:artist:3B9O5mYYw89fFXkwKh7jCS,Signal,spotify:album:5AcQnkQtPYbRCgVUNIccoJ,Signal,https://i.scdn.co/image/ab67616d0000b273a58dce1e5e96cbf1c733ae69,46,j-poprock j-rock
6852,63254,4SupI9OXg3hwrymR85hkhL,TK from Ling tosite sigure,Signal,Signal,49,319800,False,0.433,0.91,2,-2.547,0,0.0643,0.00173,2.99e-05,0.122,0.303,83.408,4,j-rock,4SupI9OXg3hwrymR85hkhL,55,TK from Ling tosite sigure,spotify:artist:3B9O5mYYw89fFXkwKh7jCS,Signal,spotify:album:5AcQnkQtPYbRCgVUNIccoJ,Signal,https://i.scdn.co/image/ab67616d0000b273a58dce1e5e96cbf1c733ae69,46,j-poprock j-rock
6853,5404,0UGqF8JS1529GlEN1WSzAi,Hiroaki Tsutsumi,Tokyo Revengers Original Soundtrack,Tokyo Revengers -Main Theme-,41,211613,False,0.449,0.929,10,-5.914,0,0.0473,0.000263,0.798,0.111,0.243,95.019,4,anime,0UGqF8JS1529GlEN1WSzAi,48,Hiroaki Tsutsumi,spotify:artist:4uXJgaCc1GtHWtFq8CmPmQ,Tokyo Revengers -Main Theme-,spotify:album:6lID68aa8NjuRNUpoAQq1d,Tokyo Revengers Original Soundtrack,https://i.scdn.co/image/ab67616d0000b273ea10a1daafda9ea463f06f30,34,anime_score
6854,5405,4o1s691Qn6lUmFh1Bl28NG,EGOIST,BANG!!!,BANG!!!,54,196306,False,0.625,0.94,1,-0.643,0,0.142,0.138,0.0,0.227,0.783,137.02,4,anime,4o1s691Qn6lUmFh1Bl28NG,49,EGOIST,spotify:artist:0k7JZhYS35IewiKNHW7KMj,BANG!!!,spotify:album:7JruDbtqHdtkxzIXBf6gjO,BANG!!!,https://i.scdn.co/image/ab67616d0000b2730c525dddd8d1c97a16ee72ac,47,anime anime_rock j-pixie
6855,62805,4o1s691Qn6lUmFh1Bl28NG,EGOIST,BANG!!!,BANG!!!,54,196306,False,0.625,0.94,1,-0.643,0,0.142,0.138,0.0,0.227,0.783,137.02,4,j-pop,4o1s691Qn6lUmFh1Bl28NG,49,EGOIST,spotify:artist:0k7JZhYS35IewiKNHW7KMj,BANG!!!,spotify:album:7JruDbtqHdtkxzIXBf6gjO,BANG!!!,https://i.scdn.co/image/ab67616d0000b2730c525dddd8d1c97a16ee72ac,47,anime anime_rock j-pixie
6856,63356,4o1s691Qn6lUmFh1Bl28NG,EGOIST,BANG!!!,BANG!!!,54,196306,False,0.625,0.94,1,-0.643,0,0.142,0.138,0.0,0.227,0.783,137.02,4,j-rock,4o1s691Qn6lUmFh1Bl28NG,49,EGOIST,spotify:artist:0k7JZhYS35IewiKNHW7KMj,BANG!!!,spotify:album:7JruDbtqHdtkxzIXBf6gjO,BANG!!!,https://i.scdn.co/image/ab67616d0000b2730c525dddd8d1c97a16ee72ac,47,anime anime_rock j-pixie
6857,5406,0LL0hFBywgFHO89WSp00xW,Myuk,魔法,魔法,49,231955,False,0.609,0.634,1,-5.669,1,0.0297,0.134,0.0,0.0878,0.449,88.004,4,anime,0LL0hFBywgFHO89WSp00xW,35,Myuk,spotify:artist:7oVNI7cJUA5f1Qvu8vQlq9,魔法,spotify:album:1KNgIgtKAK4kSwp7si23Mw,魔法,https://i.scdn.co/image/ab67616d0000b2731301e3fc608b91a0a23ef06b,43,anime
6858,5407,4qQTqlOWCftZYufh9uUzO9,大原ゆい子,旅人の唄,旅人の唄,47,264087,False,0.404,0.668,10,-5.746,0,0.0303,0.0137,0.000326,0.123,0.495,136.98,3,anime,4qQTqlOWCftZYufh9uUzO9,44,大原ゆい子,spotify:artist:3FDDeKHEecoQUOBHCgExUy,旅人の唄,spotify:album:5VoeM0iCJKxcpeumUmuLmy,旅人の唄,https://i.scdn.co/image/ab67616d0000b2730ad3873dc6a392ee77018014,46,anime
6859,5408,6lXGf0irWo1XWl8acAlzso,frad;Hayne;Milky Day,fool,fool,56,130333,False,0.787,0.35,1,-5.614,1,0.0458,0.44,0.000623,0.251,0.488,90.0,4,anime,6lXGf0irWo1XWl8acAlzso,49,frad,spotify:artist:1XLYJ9VzlgEpBdlkC4MhOL,fool,spotify:album:7dUPtlVTD9sepa5fcaWB44,fool,https://i.scdn.co/image/ab67616d0000b2733d93cb8b9054a2f0f4017f8e,47,anime_lo-fi
6860,5409,33w7LgNJIuhs5dhSYZ0do1,EGOIST,Extra Terrestrial Biological Entities,Departures 〜あなたにおくるアイの歌〜,50,255013,False,0.473,0.431,2,-8.172,1,0.0305,0.493,0.0,0.0752,0.283,143.862,4,anime,33w7LgNJIuhs5dhSYZ0do1,49,EGOIST,spotify:artist:0k7JZhYS35IewiKNHW7KMj,Departures 〜あなたにおくるアイの歌〜,spotify:album:0CytqeWiNHC513V6oepX2F,Extra Terrestrial Biological Entities,https://i.scdn.co/image/ab67616d0000b273f1cb70ca7b69e19d01029bc5,0,anime anime_rock j-pixie
6861,62761,33w7LgNJIuhs5dhSYZ0do1,EGOIST,Extra Terrestrial Biological Entities,Departures 〜あなたにおくるアイの歌〜,50,255013,False,0.473,0.431,2,-8.172,1,0.0305,0.493,0.0,0.0752,0.283,143.862,4,j-pop,33w7LgNJIuhs5dhSYZ0do1,49,EGOIST,spotify:artist:0k7JZhYS35IewiKNHW7KMj,Departures 〜あなたにおくるアイの歌〜,spotify:album:0CytqeWiNHC513V6oepX2F,Extra Terrestrial Biological Entities,https://i.scdn.co/image/ab67616d0000b273f1cb70ca7b69e19d01029bc5,0,anime anime_rock j-pixie
6862,63309,33w7LgNJIuhs5dhSYZ0do1,EGOIST,Extra Terrestrial Biological Entities,Departures 〜あなたにおくるアイの歌〜,50,255013,False,0.473,0.431,2,-8.172,1,0.0305,0.493,0.0,0.0752,0.283,143.862,4,j-rock,33w7LgNJIuhs5dhSYZ0do1,49,EGOIST,spotify:artist:0k7JZhYS35IewiKNHW7KMj,Departures 〜あなたにおくるアイの歌〜,spotify:album:0CytqeWiNHC513V6oepX2F,Extra Terrestrial Biological Entities,https://i.scdn.co/image/ab67616d0000b273f1cb70ca7b69e19d01029bc5,0,anime anime_rock j-pixie
6863,5410,3ILWwi1JNj3NGuuf6DzYxN,Kenshi Yonezu,STRAY SHEEP,Flamingo,60,196386,False,0.76,0.668,7,-6.0,1,0.0546,0.165,0.0,0.0917,0.913,114.075,4,anime,3ILWwi1JNj3NGuuf6DzYxN,70,Kenshi Yonezu,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,Flamingo,spotify:album:052EiTRYh35MuDVJN9Emdh,STRAY SHEEP,https://i.scdn.co/image/ab67616d0000b273775e8184725e0fb89337dd9a,61,anime j-pop
6864,62657,3ILWwi1JNj3NGuuf6DzYxN,Kenshi Yonezu,STRAY SHEEP,Flamingo,60,196386,False,0.76,0.668,7,-6.0,1,0.0546,0.165,0.0,0.0917,0.913,114.075,4,j-pop,3ILWwi1JNj3NGuuf6DzYxN,70,Kenshi Yonezu,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,Flamingo,spotify:album:052EiTRYh35MuDVJN9Emdh,STRAY SHEEP,https://i.scdn.co/image/ab67616d0000b273775e8184725e0fb89337dd9a,61,anime j-pop
6865,5411,4LUJzSLpBtgH3dpOH7J7Nf,Hiroyuki Sawano,86―エイティシックス― オリジナル・サウンドトラック,Voices of the Chord,54,182173,False,0.486,0.403,4,-8.345,0,0.0296,0.203,0.00154,0.0677,0.16,141.85,4,anime,4LUJzSLpBtgH3dpOH7J7Nf,62,Hiroyuki Sawano,spotify:artist:0Riv2KnFcLZA3JSVryRg4y,Voices of the Chord,spotify:album:2SlW3LaVSzRseiFdXRmssc,86―エイティシックス― オリジナル・サウンドトラック,https://i.scdn.co/image/ab67616d0000b27320ef3496c133dda1bc541776,54,anime_score japanese_soundtrack
6866,5412,3Lsdp3mbD27MjxvTeFm0v3,Joe Hisaishi,Howl's Moving Castle Soundtrack,You're in Love,62,71800,False,0.526,0.0344,7,-27.855,0,0.11,0.996,0.924,0.118,0.208,67.101,4,anime,3Lsdp3mbD27MjxvTeFm0v3,67,Joe Hisaishi,spotify:artist:7nzSoJISlVJsn7O0yTeMOB,You're in Love,spotify:album:5fqlZFKYqvkIe2jdDGt2nl,Howl's Moving Castle Soundtrack,https://i.scdn.co/image/ab67616d0000b27362c1f3370811c52ae2d26d24,64,anime anime_score japanese_classical japanese_soundtrack orchestral_soundtrack
6867,5413,7b7QqKepv8wY6VopSmQqX8,DISH//,No.1,No.1,55,230600,False,0.495,0.878,1,-4.3,1,0.058,0.0216,0.0,0.186,0.621,90.492,4,anime,7b7QqKepv8wY6VopSmQqX8,53,DISH//,spotify:artist:0jJmZHZHNe8n24Y33z5Nil,No.1,spotify:album:1xy3hzpDwrU7E0nMzfKgo9,No.1,https://i.scdn.co/image/ab67616d0000b273e262645a2f2117e298eafe7c,53,anime j-division j-pop
6868,62560,7b7QqKepv8wY6VopSmQqX8,DISH//,No.1,No.1,55,230600,False,0.495,0.878,1,-4.3,1,0.058,0.0216,0.0,0.186,0.621,90.492,4,j-pop,7b7QqKepv8wY6VopSmQqX8,53,DISH//,spotify:artist:0jJmZHZHNe8n24Y33z5Nil,No.1,spotify:album:1xy3hzpDwrU7E0nMzfKgo9,No.1,https://i.scdn.co/image/ab67616d0000b273e262645a2f2117e298eafe7c,53,anime j-division j-pop
6869,5414,3tw4Jysd48kMcKsdnGYLee,Kenshi Yonezu,Pale Blue,死神,62,180760,False,0.807,0.653,2,-6.308,1,0.0443,0.0349,9.08e-06,0.111,0.939,119.019,4,anime,3tw4Jysd48kMcKsdnGYLee,70,Kenshi Yonezu,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,死神,spotify:album:18UoCkfQKlMVnAcZXbiBz8,Pale Blue,https://i.scdn.co/image/ab67616d0000b27308fe662f83f74bed74ba73c6,61,anime j-pop
6870,62659,3tw4Jysd48kMcKsdnGYLee,Kenshi Yonezu,Pale Blue,死神,62,180760,False,0.807,0.653,2,-6.308,1,0.0443,0.0349,9.08e-06,0.111,0.939,119.019,4,j-pop,3tw4Jysd48kMcKsdnGYLee,70,Kenshi Yonezu,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,死神,spotify:album:18UoCkfQKlMVnAcZXbiBz8,Pale Blue,https://i.scdn.co/image/ab67616d0000b27308fe662f83f74bed74ba73c6,61,anime j-pop
6871,5415,3XXE4ff4za3WsHUTFsNYJd,Kijugo,Hikaru Nara but is it okay if it's lofi?,Hikaru Nara but is it okay if it's lofi?,46,102089,False,0.73,0.408,4,-15.503,0,0.169,0.855,0.948,0.409,0.385,133.976,4,anime,3XXE4ff4za3WsHUTFsNYJd,45,Kijugo,spotify:artist:7HjVvgY9p57LOIrGyulrVU,Hikaru Nara but is it okay if it's lofi?,spotify:album:7tEMFUiXhZbI5GKIvbSNFI,Hikaru Nara but is it okay if it's lofi?,https://i.scdn.co/image/ab67616d0000b27315603cc2b6b1dd41290e7acd,41,anime_lo-fi
6872,5416,1N39dPzIxDWzscoYwz8GWp,Yasuharu Takanashi;YAIBA,BORUTO -NARUTO THE MOVIE- Original Soundtrack,Spin and Burst,49,171093,False,0.351,0.904,6,-9.037,1,0.0553,2.37e-05,0.89,0.35,0.311,180.078,4,anime,1N39dPzIxDWzscoYwz8GWp,56,Yasuharu Takanashi,spotify:artist:64mecceQewFCKwCK6JBW0o,Spin and Burst,spotify:album:2RhtwZGwEbxSOufZHWIlW2,BORUTO -NARUTO THE MOVIE- Original Soundtrack,https://i.scdn.co/image/ab67616d0000b2735954f07ec22d5fc16cbf748f,46,anime anime_score japanese_celtic
6873,5417,0u1McmvpOZsUIjIvhmm4fM,Yuki Hayashi,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,暴走する悪意,46,112666,False,0.466,0.918,2,-6.61,1,0.0752,0.018,0.641,0.125,0.339,141.957,4,anime,0u1McmvpOZsUIjIvhmm4fM,56,Yuki Hayashi,spotify:artist:3oGVQWQy7lgTMuTnKUZZNZ,暴走する悪意,spotify:album:173zS6O8pRYiAU3UJUzg2S,TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,https://i.scdn.co/image/ab67616d0000b273b8bf049db6f5b729d68e979c,45,anime_score japanese_soundtrack
6874,5418,6NAtVhZ5LrvoKy2Gijr5gj,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,anime,6NAtVhZ5LrvoKy2Gijr5gj,57,KANA-BOON,spotify:artist:3PWp9R5HvbQgxI5KBx5kVd,スターマーカー (Album Mix),spotify:album:3IuxHkC9II53tjmZCIRwsL,Honey & Darling,https://i.scdn.co/image/ab67616d0000b27343c6017d66f1e58e53f66424,58,anime j-pop j-rock
6875,62462,6NAtVhZ5LrvoKy2Gijr5gj,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,j-pop,6NAtVhZ5LrvoKy2Gijr5gj,57,KANA-BOON,spotify:artist:3PWp9R5HvbQgxI5KBx5kVd,スターマーカー (Album Mix),spotify:album:3IuxHkC9II53tjmZCIRwsL,Honey & Darling,https://i.scdn.co/image/ab67616d0000b27343c6017d66f1e58e53f66424,58,anime j-pop j-rock
6876,63207,6NAtVhZ5LrvoKy2Gijr5gj,KANA-BOON,Honey & Darling,スターマーカー (Album Mix),57,213640,False,0.502,0.872,4,-3.449,1,0.0421,0.0107,0.0,0.313,0.808,134.047,4,j-rock,6NAtVhZ5LrvoKy2Gijr5gj,57,KANA-BOON,spotify:artist:3PWp9R5HvbQgxI5KBx5kVd,スターマーカー (Album Mix),spotify:album:3IuxHkC9II53tjmZCIRwsL,Honey & Darling,https://i.scdn.co/image/ab67616d0000b27343c6017d66f1e58e53f66424,58,anime j-pop j-rock
6877,5419,3JU0jK3U02MQTNXCmg4Fav,μ's,μ's Best Album Best Live! Collection Ⅱ,輝夜の城で踊りたい,37,271493,False,0.57,0.96,6,-3.381,0,0.103,0.00467,1.83e-06,0.0818,0.641,135.044,4,anime,3JU0jK3U02MQTNXCmg4Fav,41,μ's,spotify:artist:2hYjPkmTry3LYVVSymws5i,輝夜の城で踊りたい,spotify:album:3F84bX5oG31d2aFd8CE5CQ,μ's Best Album Best Live! Collection Ⅱ,https://i.scdn.co/image/ab67616d0000b273c5bbe2357c5516533a195d6b,34,anime anime_cv
6878,5420,5gUxxioIeJdr61AgjVYznI,Khantrast;Musicality,Death Note Freestyle,Death Note Freestyle,44,127268,True,0.799,0.765,11,-7.729,1,0.279,0.0869,0.0,0.295,0.382,139.942,4,anime,5gUxxioIeJdr61AgjVYznI,57,Khantrast,spotify:artist:1MOetFIO4hBem9p9FVP9Jo,Death Note Freestyle,spotify:album:4Fg39mURMxMSqCPQMA6AnB,Death Note Freestyle,https://i.scdn.co/image/ab67616d0000b273e7aa48fd7b8a9d580db10fce,0,anime_rap
6879,94630,5gUxxioIeJdr61AgjVYznI,Khantrast;Musicality,Death Note Freestyle,Death Note Freestyle,43,127268,True,0.799,0.765,11,-7.729,1,0.279,0.0869,0.0,0.295,0.382,139.942,4,sad,5gUxxioIeJdr61AgjVYznI,57,Khantrast,spotify:artist:1MOetFIO4hBem9p9FVP9Jo,Death Note Freestyle,spotify:album:4Fg39mURMxMSqCPQMA6AnB,Death Note Freestyle,https://i.scdn.co/image/ab67616d0000b273e7aa48fd7b8a9d580db10fce,0,anime_rap
6880,5421,7kiWVIA95A2H7TMYSrA0b5,SawanoHiroyuki[nZk];Laco,Avid / Hands Up to the Sky,Hands Up to the Sky,55,212146,False,0.708,0.721,1,-3.815,0,0.0718,0.049,0.0,0.0731,0.525,97.992,4,anime,7kiWVIA95A2H7TMYSrA0b5,59,SawanoHiroyuki[nZk],spotify:artist:2EWXgN0xWOnbqJOxa9pWNO,Hands Up to the Sky,spotify:album:4Uyvexhl7bPlTTrYX5YPAp,Avid / Hands Up to the Sky,https://i.scdn.co/image/ab67616d0000b27356367c844ae489941251fb9d,48,anime j-pixie
6881,5422,7y06U9dmbU1d73cX0gjMCj,sumika,Chime,秘密,43,267546,False,0.29,0.54,2,-7.491,1,0.0322,0.293,0.0,0.102,0.394,82.08,4,anime,7y06U9dmbU1d73cX0gjMCj,57,sumika,spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb,秘密,spotify:album:3foRklHeA5lXq56ZsEbkfv,Chime,https://i.scdn.co/image/ab67616d0000b2739324a240e4d3fc7ac67b225a,40,anime j-pop j-rock japanese_teen_pop
6882,62451,7y06U9dmbU1d73cX0gjMCj,sumika,Chime,秘密,43,267546,False,0.29,0.54,2,-7.491,1,0.0322,0.293,0.0,0.102,0.394,82.08,4,j-pop,7y06U9dmbU1d73cX0gjMCj,57,sumika,spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb,秘密,spotify:album:3foRklHeA5lXq56ZsEbkfv,Chime,https://i.scdn.co/image/ab67616d0000b2739324a240e4d3fc7ac67b225a,40,anime j-pop j-rock japanese_teen_pop
6883,63204,7y06U9dmbU1d73cX0gjMCj,sumika,Chime,秘密,43,267546,False,0.29,0.54,2,-7.491,1,0.0322,0.293,0.0,0.102,0.394,82.08,4,j-rock,7y06U9dmbU1d73cX0gjMCj,57,sumika,spotify:artist:0ySFZq3Wd0SQUyJUzmJAeb,秘密,spotify:album:3foRklHeA5lXq56ZsEbkfv,Chime,https://i.scdn.co/image/ab67616d0000b2739324a240e4d3fc7ac67b225a,40,anime j-pop j-rock japanese_teen_pop
6884,5423,5n7Sp2uHvRWbKYU1KIqaNA,Cidergirl,SODA POP FANCLUB 4,シンデレラ,55,213053,False,0.58,0.941,7,-3.799,1,0.0595,0.00968,0.0,0.317,0.769,129.988,4,anime,5n7Sp2uHvRWbKYU1KIqaNA,43,Cidergirl,spotify:artist:3hprFQEXS7glX1Jxxwv9Dn,シンデレラ,spotify:album:0MSQZAaGNJJLqUllXDPOfE,SODA POP FANCLUB 4,https://i.scdn.co/image/ab67616d0000b273c2f562054236100d031a60d3,54,j-rock japanese_alternative_rock
6885,62567,5n7Sp2uHvRWbKYU1KIqaNA,Cidergirl,SODA POP FANCLUB 4,シンデレラ,55,213053,False,0.58,0.941,7,-3.799,1,0.0595,0.00968,0.0,0.317,0.769,129.988,4,j-pop,5n7Sp2uHvRWbKYU1KIqaNA,43,Cidergirl,spotify:artist:3hprFQEXS7glX1Jxxwv9Dn,シンデレラ,spotify:album:0MSQZAaGNJJLqUllXDPOfE,SODA POP FANCLUB 4,https://i.scdn.co/image/ab67616d0000b273c2f562054236100d031a60d3,54,j-rock japanese_alternative_rock
